#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,11,""{""""name"""":""""rect"""",""""x"""":272,""""y"""":109,""""width"""":27,""""height"""":40}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,12,""{""""name"""":""""rect"""",""""x"""":275,""""y"""":148,""""width"""":33,""""height"""":40}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,13,""{""""name"""":""""rect"""",""""x"""":279,""""y"""":189,""""width"""":34,""""height"""":42}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,14,""{""""name"""":""""rect"""",""""x"""":285,""""y"""":234,""""width"""":32,""""height"""":41}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,15,""{""""name"""":""""rect"""",""""x"""":289,""""y"""":285,""""width"""":36,""""height"""":46}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,16,""{""""name"""":""""rect"""",""""x"""":74,""""y"""":1,""""width"""":26,""""height"""":40}"",""{""""name_object"""":""""white-rook""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,17,""{""""name"""":""""rect"""",""""x"""":42,""""y"""":281,""""width"""":37,""""height"""":58}"",""{""""name_object"""":""""white-rook""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,18,""{""""name"""":""""rect"""",""""x"""":299,""""y"""":5,""""width"""":23,""""height"""":41}"",""{""""name_object"""":""""black-rook""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,19,""{""""name"""":""""rect"""",""""x"""":334,""""y"""":276,""""width"""":34,""""height"""":57}"",""{""""name_object"""":""""black-rook""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,2,""{""""name"""":""""rect"""",""""x"""":104,""""y"""":74,""""width"""":27,""""height"""":40}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,20,""{""""name"""":""""rect"""",""""x"""":77,""""y"""":26,""""width"""":21,""""height"""":52}"",""{""""name_object"""":""""white-knight""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,21,""{""""name"""":""""rect"""",""""x"""":53,""""y"""":223,""""width"""":32,""""height"""":56}"",""{""""name_object"""":""""white-knight""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,22,""{""""name"""":""""rect"""",""""x"""":297,""""y"""":33,""""width"""":24,""""height"""":47}"",""{""""name_object"""":""""black-knight""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,23,""{""""name"""":""""rect"""",""""x"""":327,""""y"""":225,""""width"""":38,""""height"""":56}"",""{""""name_object"""":""""black-knight""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,24,""{""""name"""":""""rect"""",""""x"""":65,""""y"""":58,""""width"""":26,""""height"""":53}"",""{""""name_object"""":""""white-bishop""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,25,""{""""name"""":""""rect"""",""""x"""":50,""""y"""":183,""""width"""":31,""""height"""":48}"",""{""""name_object"""":""""white-bishop""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,26,""{""""name"""":""""rect"""",""""x"""":302,""""y"""":62,""""width"""":25,""""height"""":53}"",""{""""name_object"""":""""black-bishop""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,27,""{""""name"""":""""rect"""",""""x"""":323,""""y"""":179,""""width"""":33,""""height"""":54}"",""{""""name_object"""":""""black-bishop""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,28,""{""""name"""":""""rect"""",""""x"""":62,""""y"""":84,""""width"""":38,""""height"""":67}"",""{""""name_object"""":""""white-queen""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,29,""{""""name"""":""""rect"""",""""x"""":54,""""y"""":114,""""width"""":34,""""height"""":79}"",""{""""name_object"""":""""white-king""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,3,""{""""name"""":""""rect"""",""""x"""":105,""""y"""":113,""""width"""":21,""""height"""":38}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,30,""{""""name"""":""""rect"""",""""x"""":310,""""y"""":92,""""width"""":35,""""height"""":63}"",""{""""name_object"""":""""black-queen""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,31,""{""""name"""":""""rect"""",""""x"""":314,""""y"""":118,""""width"""":32,""""height"""":74}"",""{""""name_object"""":""""black-king""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,32,""{""""name"""":""""rect"""",""""x"""":104,""""y"""":2,""""width"""":28,""""height"""":42}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,33,""{""""name"""":""""rect"""",""""x"""":103,""""y"""":37,""""width"""":29,""""height"""":39}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,34,""{""""name"""":""""rect"""",""""x"""":104,""""y"""":74,""""width"""":27,""""height"""":40}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,35,""{""""name"""":""""rect"""",""""x"""":105,""""y"""":113,""""width"""":21,""""height"""":38}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,36,""{""""name"""":""""rect"""",""""x"""":96,""""y"""":151,""""width"""":37,""""height"""":44}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,37,""{""""name"""":""""rect"""",""""x"""":90,""""y"""":195,""""width"""":35,""""height"""":41}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,38,""{""""name"""":""""rect"""",""""x"""":94,""""y"""":234,""""width"""":35,""""height"""":47}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,39,""{""""name"""":""""rect"""",""""x"""":90,""""y"""":286,""""width"""":35,""""height"""":42}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,4,""{""""name"""":""""rect"""",""""x"""":96,""""y"""":151,""""width"""":37,""""height"""":44}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,40,""{""""name"""":""""rect"""",""""x"""":264,""""y"""":2,""""width"""":21,""""height"""":44}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,41,""{""""name"""":""""rect"""",""""x"""":260,""""y"""":43,""""width"""":29,""""height"""":35}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,42,""{""""name"""":""""rect"""",""""x"""":266,""""y"""":72,""""width"""":36,""""height"""":43}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,43,""{""""name"""":""""rect"""",""""x"""":272,""""y"""":109,""""width"""":27,""""height"""":40}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,44,""{""""name"""":""""rect"""",""""x"""":275,""""y"""":148,""""width"""":33,""""height"""":40}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,45,""{""""name"""":""""rect"""",""""x"""":279,""""y"""":189,""""width"""":34,""""height"""":42}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,46,""{""""name"""":""""rect"""",""""x"""":285,""""y"""":234,""""width"""":32,""""height"""":41}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,47,""{""""name"""":""""rect"""",""""x"""":289,""""y"""":285,""""width"""":36,""""height"""":46}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,48,""{""""name"""":""""rect"""",""""x"""":74,""""y"""":1,""""width"""":26,""""height"""":40}"",""{""""name_object"""":""""white-rook""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,49,""{""""name"""":""""rect"""",""""x"""":42,""""y"""":281,""""width"""":37,""""height"""":58}"",""{""""name_object"""":""""white-rook""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,5,""{""""name"""":""""rect"""",""""x"""":90,""""y"""":195,""""width"""":35,""""height"""":41}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,50,""{""""name"""":""""rect"""",""""x"""":299,""""y"""":5,""""width"""":23,""""height"""":41}"",""{""""name_object"""":""""black-rook""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,51,""{""""name"""":""""rect"""",""""x"""":334,""""y"""":276,""""width"""":34,""""height"""":57}"",""{""""name_object"""":""""black-rook""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,52,""{""""name"""":""""rect"""",""""x"""":77,""""y"""":26,""""width"""":21,""""height"""":52}"",""{""""name_object"""":""""white-knight""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,53,""{""""name"""":""""rect"""",""""x"""":53,""""y"""":223,""""width"""":32,""""height"""":56}"",""{""""name_object"""":""""white-knight""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,54,""{""""name"""":""""rect"""",""""x"""":297,""""y"""":33,""""width"""":24,""""height"""":47}"",""{""""name_object"""":""""black-knight""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,55,""{""""name"""":""""rect"""",""""x"""":327,""""y"""":225,""""width"""":38,""""height"""":56}"",""{""""name_object"""":""""black-knight""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,56,""{""""name"""":""""rect"""",""""x"""":65,""""y"""":58,""""width"""":26,""""height"""":53}"",""{""""name_object"""":""""white-bishop""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,57,""{""""name"""":""""rect"""",""""x"""":50,""""y"""":183,""""width"""":31,""""height"""":48}"",""{""""name_object"""":""""white-bishop""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,58,""{""""name"""":""""rect"""",""""x"""":302,""""y"""":62,""""width"""":25,""""height"""":53}"",""{""""name_object"""":""""black-bishop""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,59,""{""""name"""":""""rect"""",""""x"""":323,""""y"""":179,""""width"""":33,""""height"""":54}"",""{""""name_object"""":""""black-bishop""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,6,""{""""name"""":""""rect"""",""""x"""":94,""""y"""":234,""""width"""":35,""""height"""":47}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,60,""{""""name"""":""""rect"""",""""x"""":62,""""y"""":84,""""width"""":38,""""height"""":67}"",""{""""name_object"""":""""white-queen""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,61,""{""""name"""":""""rect"""",""""x"""":54,""""y"""":114,""""width"""":34,""""height"""":79}"",""{""""name_object"""":""""white-king""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,62,""{""""name"""":""""rect"""",""""x"""":310,""""y"""":92,""""width"""":35,""""height"""":63}"",""{""""name_object"""":""""black-queen""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,63,""{""""name"""":""""rect"""",""""x"""":314,""""y"""":118,""""width"""":32,""""height"""":74}"",""{""""name_object"""":""""black-king""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,7,""{""""name"""":""""rect"""",""""x"""":90,""""y"""":286,""""width"""":35,""""height"""":42}"",""{""""name_object"""":""""white-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,8,""{""""name"""":""""rect"""",""""x"""":264,""""y"""":2,""""width"""":21,""""height"""":44}"",""{""""name_object"""":""""black-pawn""""}"""
"03d3ff4582c8125d69c19a72f846bec8_jpg.rf.5f77781cbc56eff8679f258ff4f7cc9f.jpg,28917,""{}"",64,9,""{""""name"""":""""rect"""",""""x"""":260,""""y"""":43,""""width"""":29,""""height"""":35}"",""{""""name_object"""":""""black-pawn""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,0,""{""""name"""":""""rect"""",""""x"""":104,""""y"""":47,""""width"""":21,""""height"""":44}"",""{""""name_object"""":""""white-pawn""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,1,""{""""name"""":""""rect"""",""""x"""":97,""""y"""":123,""""width"""":24,""""height"""":38}"",""{""""name_object"""":""""white-pawn""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,10,""{""""name"""":""""rect"""",""""x"""":172,""""y"""":149,""""width"""":26,""""height"""":62}"",""{""""name_object"""":""""white-bishop""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,11,""{""""name"""":""""rect"""",""""x"""":170,""""y"""":115,""""width"""":25,""""height"""":51}"",""{""""name_object"""":""""white-rook""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,12,""{""""name"""":""""rect"""",""""x"""":132,""""y"""":29,""""width"""":24,""""height"""":68}"",""{""""name_object"""":""""white-queen""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,13,""{""""name"""":""""rect"""",""""x"""":100,""""y"""":5,""""width"""":25,""""height"""":46}"",""{""""name_object"""":""""black-rook""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,2,""{""""name"""":""""rect"""",""""x"""":133,""""y"""":211,""""width"""":27,""""height"""":47}"",""{""""name_object"""":""""white-pawn""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,3,""{""""name"""":""""rect"""",""""x"""":213,""""y"""":256,""""width"""":27,""""height"""":45}"",""{""""name_object"""":""""black-pawn""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,4,""{""""name"""":""""rect"""",""""x"""":241,""""y"""":204,""""width"""":25,""""height"""":43}"",""{""""name_object"""":""""black-pawn""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,5,""{""""name"""":""""rect"""",""""x"""":235,""""y"""":121,""""width"""":25,""""height"""":47}"",""{""""name_object"""":""""black-pawn""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,6,""{""""name"""":""""rect"""",""""x"""":303,""""y"""":81,""""width"""":35,""""height"""":87}"",""{""""name_object"""":""""black-king""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,7,""{""""name"""":""""rect"""",""""x"""":54,""""y"""":87,""""width"""":31,""""height"""":83}"",""{""""name_object"""":""""white-king""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,8,""{""""name"""":""""rect"""",""""x"""":86,""""y"""":236,""""width"""":31,""""height"""":63}"",""{""""name_object"""":""""black-knight""""}"""
"040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.fe6d0720247b60f2c6e1cda98fd00cab.jpg,25327,""{}"",14,9,""{""""name"""":""""rect"""",""""x"""":174,""""y"""":240,""""width"""":31,""""height"""":61}"",""{""""name_object"""":""""white-knight""""}"""
"04aed88a8d23cf27e47806eb23948495_jpg.rf.4021af803b1b21022221cd3654117580.jpg,24102,""{}"",7,0,""{""""name"""":""""rect"""",""""x"""":198,""""y"""":51,""""width"""":29,""""height"""":51}"",""{""""name_object"""":""""black-rook""""}"""
"04aed88a8d23cf27e47806eb23948495_jpg.rf.4021af803b1b21022221cd3654117580.jpg,24102,""{}"",7,1,""{""""name"""":""""rect"""",""""x"""":198,""""y"""":115,""""width"""":28,""""height"""":45}"",""{""""name_object"""":""""black-pawn""""}"""
"04aed88a8d23cf27e47806eb23948495_jpg.rf.4021af803b1b21022221cd3654117580.jpg,24102,""{}"",7,2,""{""""name"""":""""rect"""",""""x"""":166,""""y"""":118,""""width"""":26,""""height"""":47}"",""{""""name_object"""":""""white-pawn""""}"""
"04aed88a8d23cf27e47806eb23948495_jpg.rf.4021af803b1b21022221cd3654117580.jpg,24102,""{}"",7,3,""{""""name"""":""""rect"""",""""x"""":88,""""y"""":253,""""width"""":35,""""height"""":51}"",""{""""name_object"""":""""white-pawn""""}"""
"04aed88a8d23cf27e47806eb23948495_jpg.rf.4021af803b1b21022221cd3654117580.jpg,24102,""{}"",7,4,""{""""name"""":""""rect"""",""""x"""":204,""""y"""":173,""""width"""":35,""""height"""":81}"",""{""""name_object"""":""""black-king""""}"""
"04aed88a8d23cf27e47806eb23948495_jpg.rf.4021af803b1b21022221cd3654117580.jpg,24102,""{}"",7,5,""{""""name"""":""""rect"""",""""x"""":95,""""y"""":149,""""width"""":30,""""height"""":60}"",""{""""name_object"""":""""white-bishop""""}"""
"04aed88a8d23cf27e47806eb23948495_jpg.rf.4021af803b1b21022221cd3654117580.jpg,24102,""{}"",7,6,""{""""name"""":""""rect"""",""""x"""":125,""""y"""":82,""""width"""":35,""""height"""":90}"",""{""""name_object"""":""""white-king""""}"""
"055b79dd8db4c43e1a23be6095aaf624_jpg.rf.3eddea89d44864ecd7971d2827ee88df.jpg,21930,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":171,""""y"""":298,""""width"""":36,""""height"""":59}"",""{""""name_object"""":""""black-knight""""}"""
"05de676d5078dc0a13796f3f627993ef_jpg.rf.70a6ddff100e5f321d7d6f8d4d977e3d.jpg,21880,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":245,""""y"""":198,""""width"""":35,""""height"""":60}"",""{""""name_object"""":""""black-knight""""}"""
"06770ce99d4866165c0dfb104179c361_jpg.rf.e7acda724f1beddf07e9cc9ee750f3d5.jpg,22037,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":174,""""y"""":242,""""width"""":28,""""height"""":68}"",""{""""name_object"""":""""black-bishop""""}"""
"0798bfb058da59d189c1bfadcf814f29_jpg.rf.b73199953251d84e4895a862463b7964.jpg,22573,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":129,""""y"""":92,""""width"""":36,""""height"""":78}"",""{""""name_object"""":""""white-king""""}"""
"0b4ba28f0c759a11750a6430649b52e3_jpg.rf.c732477a7f65117e3fb24bbd7bca5b8e.jpg,21872,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":200,""""y"""":25,""""width"""":36,""""height"""":71}"",""{""""name_object"""":""""white-queen""""}"""
"0b4ba28f0c759a11750a6430649b52e3_jpg.rf.c732477a7f65117e3fb24bbd7bca5b8e.jpg,21872,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":200,""""y"""":25,""""width"""":36,""""height"""":71}"",""{""""name_object"""":""""white-queen""""}"""
